1.727861329400911927e+01,6.052311462662413044e-01,4.400562122043032431e-01,-7.545431332776747491e-02,-4.438012748365319227e-02
1.669705298205371946e+01,9.938629436173918030e-02,1.496585495510278641e-01,1.017904917148348271e-01,-3.080590161831003176e-02
1.808479519397951663e+01,5.233361274534431562e-02,8.029404714400967258e-02,1.144014446854813016e-01,-1.360600593264145106e-02
1.835926758195273578e+01,3.317020197204190168e-02,5.094447495271614557e-02,1.328697760563788965e-01,1.343310168046948742e-02
1.946957138099242002e+01,2.747473835205338499e-02,2.035996279839702439e-02,1.608139657882662332e-01,7.797651646899859956e-02
1.685942751495167613e+01,6.347088048702953511e-02,-1.866900804397997327e-02,-5.975845091710341173e-03,-1.148681907347469250e-01
1.786963327496778220e+01,4.491181067880734012e-02,-1.506340914376869122e-02,1.232096867493399500e-01,8.144383359949729229e-02
