-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-2.0,-1.0,0.0,0.0,0.0,0.0
-200.0,-100.0,0.0,0.0
-1.9999999704359273,-0.999914004109454,-1.3504020898954296e-05,-6.752015969883394e-06,0.025692492687199003,0.015031040827684911
-1.9986153718111124,-1.0004800985217097,2.684203437902925,1.342101812463509,0.02048447012641438,0.00459841808416596
-2.749762780122774,-0.7106420836249432,2.4651542503874415,1.2774227046776239,0.014595554320461841,0.003163859450529918
-2.8067174488913444,-0.6499110927275443,2.2215211868539626,1.2210571182407532,0.009877298488673955,0.0020422665236219384
-2.57546965148231,-0.6245392411360409,1.9978374299113741,1.1553261428014059,0.0060785421099114065,0.0011902873551515056
-2.268358222755977,-0.5767289124656547,1.8063651592814476,1.0871952661006952,0.003000715944377997,0.0005146585804333687
-1.9684650405008965,-0.49943324645135573,1.6470160898416517,1.0269214304256757,0.0004764850067965217,-7.009969500525752e-05
-1.6990601156397875,-0.39838365182657054,1.5168498947934714,0.9828056563501133,-0.001658136381829419,-0.0005621147047366654
-1.4548182284870637,-0.27758420323859156,1.4084478671873262,0.9603416408349162,-0.002077997286108665,-0.006863717247688904
19.441499747532873,42.89055926215327,0.006524737843349726,-50.00874015854805
-1.9999999926108785,-0.9999570057479151,-6.752010599224963e-06,-3.3760059896632674e-06,0.012846246343599502,0.0075155204138424555
-1.9998272971634323,-1.0000262043576786,1.3421017520412961,0.671050887709654,0.01024223506320719,0.00229920904208298
-2.0184963530906495,-0.9497430283669276,1.2515656855180604,0.6314170825746729,0.007297777160230921,0.001581929725264959
-1.9588060356225716,-0.9205721029417366,1.1664593876784948,0.5972409896128037,0.0049386492443369776,0.0010211332618109692
-1.8671962674675169,-0.8918232871603063,1.09215310890012,0.5662059887770906,0.0030392710549557033,0.0005951436775757528
-1.7675854428926345,-0.8581122133506707,1.0298044536517523,0.5389018927158564,0.0015003579721889985,0.00025732929021668433
-1.6705945650804868,-0.819301015593643,0.9791302068230198,0.5164434067843862,0.00023824250339826085,-3.504984750262876e-05
-1.5804972429328303,-0.7763364487681198,0.9395486974672479,0.49979759295863724,-0.0008290681909147095,-0.0002810573523683327
-1.498444665930529,-0.7298184870164052,0.9095984034196486,0.48950079118837675,-0.0010389986430543324,-0.003431858623844452
-119.76409055842501,-59.338341523445614,0.004412274804341365,-6.866267116628134
